date,country_code,country_name,new_confirmed,new_deceased,population,new_persons_fully_vaccinated,new_persons_vaccinated,investment_in_vaccines,emergency_investment_in_healthcare
2021-03-19,MX,Mexico,14103,1092,110991953,0,0,0,0
2021-07-23,MX,Mexico,53182,1020,110991953,481625,906816,0,0
2020-09-02,MX,Mexico,20751,1470,110991953,0,0,0,0
2021-01-04,MX,Mexico,54432,3312,110991953,0,18962,0,0
2020-11-08,MX,Mexico,7944,1488,110991953,0,0,0,0
2021-03-29,BR,Brazil,124773,5305,212559409,245040,328623,0,0
2020-07-31,BR,Brazil,169337,3951,212559409,0,0,0,0
2021-08-29,BR,Brazil,42235,955,212559409,513366,5828,0,0
2020-09-23,BR,Brazil,107002,2840,212559409,0,0,0,0
2020-05-27,BR,Brazil,68752,3700,212559409,0,0,0,0
2021-08-24,BR,Brazil,99934,2956,212559409,1988922,15818,0,0
2020-10-31,BR,Brazil,60340,1292,212559409,0,0,0,0
2021-01-27,BR,Brazil,201375,4046,212559409,0,281002,0,0
2020-04-28,BR,Brazil,20024,1704,212559409,0,0,0,0
2020-12-07,BR,Brazil,64572,1181,212559409,0,0,0,0
2020-09-07,BR,Brazil,33183,990,212559409,0,0,0,0
2020-06-16,BR,Brazil,115436,4335,212559409,0,0,0,0
2020-04-20,BR,Brazil,6852,400,212559409,0,0,0,0
2020-10-10,BR,Brazil,84243,1780,212559409,0,0,0,0
2021-02-25,BR,Brazil,209530,4938,212559409,316146,85973,21930783,263788706
2020-06-11,BR,Brazil,98677,4208,212559409,0,0,0,0
2020-11-21,BR,Brazil,102707,1220,212559409,0,0,0,0
2020-09-22,BR,Brazil,105354,2748,212559409,0,0,0,0
2020-07-26,BR,Brazil,78755,1767,212559409,0,0,0,0
2021-04-22,BR,Brazil,144179,6494,212559409,908698,422779,0,0
2020-09-03,BR,Brazil,140149,2772,212559409,0,0,0,0
2021-07-02,BR,Brazil,203008,5949,212559409,368654,249738,0,0
2020-04-30,BR,Brazil,25721,1509,212559409,0,0,0,0
2020-10-08,BR,Brazil,87811,2394,212559409,0,0,0,0
2021-03-02,BR,Brazil,187838,5209,212559409,256738,264087,0,0
2021-03-21,BR,Brazil,155526,4144,212559409,36050,69903,0,0
2021-03-25,BR,Brazil,315211,9020,212559409,204006,490776,0,0
2020-06-03,BR,Brazil,94164,4630,212559409,0,0,0,0
2020-04-07,BR,Brazil,6159,434,212559409,0,0,0,0
2021-07-05,BR,Brazil,70930,2156,212559409,553012,155832,0,0
2020-05-22,BR,Brazil,68883,3416,212559409,0,0,0,0
2020-07-04,BR,Brazil,121806,3610,212559409,0,0,0,0
2021-03-28,BR,Brazil,141036,5217,212559409,46040,172199,0,0
2020-08-30,BR,Brazil,51515,1152,212559409,0,0,0,0
2021-03-04,BR,Brazil,238099,5352,212559409,292380,303633,0,0
2020-09-09,BR,Brazil,112826,3570,212559409,0,0,0,0
2020-04-19,BR,Brazil,6921,367,212559409,0,0,0,0
2021-04-04,BR,Brazil,99580,3962,212559409,94414,95198,0,0
2021-04-14,BR,Brazil,233340,11193,212559409,815882,595251,0,0
2020-08-06,BR,Brazil,173332,4450,212559409,0,0,0,355943708
2020-07-06,BR,Brazil,66766,1991,212559409,0,0,0,0
2020-05-12,BR,Brazil,31761,3049,212559409,0,0,0,0
2020-08-14,BR,Brazil,162295,3470,212559409,0,0,0,0
2021-05-28,BR,Brazil,154696,7521,212559409,484300,836849,0,0
2020-07-28,BR,Brazil,129189,2988,212559409,0,0,0,0
2020-12-14,BR,Brazil,80281,1371,212559409,0,0,0,0
2021-02-08,BR,Brazil,76847,1932,212559409,15856,45846,0,0
2020-10-29,BR,Brazil,83391,1664,212559409,0,0,0,0
2021-06-03,BR,Brazil,261467,5453,212559409,181374,1138049,0,0
2020-06-15,BR,Brazil,68547,2081,212559409,0,0,0,0
2020-07-14,BR,Brazil,135941,4234,212559409,0,0,0,244733580
2021-01-30,BR,Brazil,183540,3936,212559409,0,266962,0,0
2021-03-23,BR,Brazil,259436,10550,212559409,175128,950016,0,0
2020-10-16,BR,Brazil,99126,2434,212559409,0,0,0,0
2021-05-30,BR,Brazil,135162,2710,212559409,64990,123202,0,0
2021-05-22,BR,Brazil,229007,1988,212559409,228056,0,0,0
2021-03-20,BR,Brazil,249965,7817,212559409,60016,128839,0,0
2021-06-15,BR,Brazil,254256,7959,212559409,220692,1252733,0,0
2021-05-15,BR,Brazil,212326,6730,212559409,209760,348282,0,0
2020-07-16,BR,Brazil,145843,4367,212559409,0,0,0,0
2021-08-25,BR,Brazil,98889,2983,212559409,1662400,11194,0,0
2021-01-21,BR,Brazil,189907,4135,212559409,0,107976,0,0
2020-09-10,BR,Brazil,129658,3192,212559409,0,0,0,0
2020-03-28,BR,Brazil,7479,253,212559409,0,0,0,0
2020-08-29,BR,Brazil,130858,3104,212559409,0,0,0,0
2021-05-18,BR,Brazil,239874,8048,212559409,562694,488347,0,0
2020-12-19,BR,Brazil,157291,2282,212559409,0,0,0,0
2020-07-19,BR,Brazil,75640,2313,212559409,0,0,0,0
2020-09-01,BR,Brazil,135768,3958,212559409,0,0,0,0
2021-07-23,BR,Brazil,350215,4251,212559409,886512,83366,0,0
2020-10-14,US,United States of America,177493,2605,331002647,0,0,0,0
2020-12-08,US,United States of America,678644,8192,331002647,0,0,0,0
2020-11-20,US,United States of America,597525,5680,331002647,0,0,0,0
2021-06-21,US,United States of America,40117,921,331002647,1096886,551678,0,0
2021-03-12,US,United States of America,194767,4786,331002647,1137032,4010508,0,0
2021-02-28,US,United States of America,153862,3197,331002647,2153422,1865830,0,0
2021-05-29,US,United States of America,36446,963,331002647,2553989,1148543,0,0
2021-04-30,US,United States of America,169644,2663,331002647,4956168,2206549,0,0
2021-02-20,US,United States of America,212385,6053,331002647,1710874,1437784,0,0
2021-08-31,US,United States of America,479591,4163,331002647,829906,687542,0,0
2020-11-16,US,United States of America,471236,2330,331002647,0,0,0,0
2021-05-23,US,United States of America,42911,901,331002647,2920917,1167987,0,0
2021-08-14,US,United States of America,280943,1565,331002647,1107540,956212,0,0
2021-09-02,US,United States of America,487297,5954,331002647,1070145,768289,0,0
2020-11-05,US,United States of America,366997,3442,331002647,0,0,0,1600000000
2020-10-30,US,United States of America,297055,2945,331002647,0,0,0,0
2021-07-25,CO,Colombia,17238,972,50882884,274637,368695,0,0
2021-04-03,CO,Colombia,29967,705,50882884,26940,17965,0,0
2020-08-01,CO,Colombia,31917,987,50882884,0,0,0,0
2020-07-08,CO,Colombia,14370,621,50882884,0,0,0,0
2021-01-04,CO,Colombia,50031,1008,50882884,0,0,0,0
2021-05-20,CO,Colombia,64251,1587,50882884,47786,98331,0,0
2021-08-15,CO,Colombia,5343,459,50882884,26390,74200,0,0
2021-06-20,CO,Colombia,58056,2037,50882884,125666,100677,0,0
2021-02-07,CO,Colombia,10572,915,50882884,0,0,0,0
2021-06-15,CO,Colombia,100053,1968,50882884,0,0,0,0
2021-06-08,CO,Colombia,95409,1818,50882884,63894,180388,0,0
2021-05-23,CO,Colombia,44220,1725,50882884,18093,50690,0,0
2021-05-31,CO,Colombia,77469,1857,50882884,19392,246958,0,0
2021-03-20,CO,Colombia,17742,444,50882884,366,49733,0,0
2020-11-14,CO,Colombia,22026,630,50882884,0,0,0,0
2021-08-05,CO,Colombia,17085,615,50882884,154146,262778,0,0
2021-08-08,CO,Colombia,6351,513,50882884,38100,99661,0,0
2021-05-15,CO,Colombia,44625,1593,50882884,129237,200552,0,0
2021-06-05,CO,Colombia,78357,1866,50882884,29869,211443,0,0
2020-10-05,CO,Colombia,18381,561,50882884,0,0,0,0
2021-02-17,CO,Colombia,12582,681,50882884,0,0,0,0
2021-01-09,CO,Colombia,46020,1218,50882884,0,0,0,0
2020-09-01,CO,Colombia,27039,783,50882884,0,0,0,0
2021-04-23,CO,Colombia,59232,1542,50882884,37040,56615,0,0
2020-10-28,CO,Colombia,27306,627,50882884,0,0,0,0
2021-09-01,CO,Colombia,4896,252,50882884,0,0,0,0
2021-09-09,CO,Colombia,4626,267,50882884,660472,148645,0,0
2021-06-10,CO,Colombia,93222,1971,50882884,0,0,0,0
2021-05-05,CO,Colombia,45192,1674,50882884,0,0,0,0
2021-04-24,CO,Colombia,51363,1521,50882884,34688,47613,0,0
2021-09-04,CO,Colombia,4140,192,50882884,39146,106725,0,0
2021-07-26,CO,Colombia,26829,972,50882884,140023,208885,0,0
2020-12-09,CO,Colombia,32577,681,50882884,0,0,0,0
2021-07-23,CO,Colombia,35550,1083,50882884,153908,205231,0,0
2021-09-18,CO,Colombia,3351,195,50882884,40613,70567,0,0
2021-03-31,CO,Colombia,36888,708,50882884,23360,98502,0,0
2021-07-27,CO,Colombia,25119,1044,50882884,0,0,0,0
2021-08-28,CO,Colombia,5714,288,50882884,47119,222428,0,0
2021-07-11,CO,Colombia,39534,1578,50882884,686477,728465,0,0
2021-05-27,CO,Colombia,73143,1686,50882884,0,0,0,0
2021-06-29,CO,Colombia,96183,2028,50882884,271308,187683,0,0
2021-02-06,CO,Colombia,14919,864,50882884,0,0,0,0
2021-07-16,CO,Colombia,52395,1539,50882884,0,0,0,0
2020-09-25,CO,Colombia,18303,564,50882884,0,0,0,0
2020-12-17,CO,Colombia,38832,795,50882884,0,0,0,0
2020-07-22,CO,Colombia,34209,948,50882884,0,0,0,0
2020-09-23,CO,Colombia,30684,591,50882884,0,0,0,0
2020-07-29,CO,Colombia,30951,1059,50882884,0,0,0,0
2020-07-01,CO,Colombia,13731,486,50882884,0,0,0,0
2021-02-11,CO,Colombia,15348,618,50882884,0,0,0,0
2020-12-12,CO,Colombia,32706,672,50882884,0,0,0,0
2021-09-10,CO,Colombia,4902,198,50882884,140271,174186,0,0
2021-01-18,CO,Colombia,47517,1383,50882884,0,0,0,0
2021-02-19,CO,Colombia,12027,561,50882884,0,0,0,0
2020-11-18,CO,Colombia,25437,645,50882884,0,0,0,0
2020-06-04,CO,Colombia,5337,195,50882884,0,0,0,0
2020-06-17,CO,Colombia,4854,351,50882884,0,0,0,0
2020-08-27,CO,Colombia,26919,924,50882884,0,0,0,0
2021-04-16,CO,Colombia,54699,1386,50882884,45898,89114,0,0
2021-05-30,CO,Colombia,45528,1755,50882884,11818,152688,0,0
2020-07-14,CO,Colombia,23607,714,50882884,0,0,0,0
2020-04-24,CO,Colombia,948,45,50882884,0,0,0,0
2020-05-23,CO,Colombia,3285,135,50882884,0,0,0,0
2020-06-13,CO,Colombia,6858,258,50882884,0,0,0,0
2020-08-02,CO,Colombia,32259,978,50882884,0,0,0,0
2020-05-02,CO,Colombia,864,63,50882884,0,0,0,0
2020-08-29,CO,Colombia,21066,846,50882884,0,0,0,0
2021-09-21,CO,Colombia,1368,153,50882884,0,0,0,0
2021-04-14,CO,Colombia,56301,1383,50882884,38283,66575,0,0
2021-01-14,CO,Colombia,66003,1251,50882884,0,0,0,0
2020-11-27,CO,Colombia,28761,693,50882884,0,0,0,0
2021-02-21,CO,Colombia,6321,561,50882884,0,0,0,0
2021-02-04,CO,Colombia,21783,957,50882884,0,0,0,0
2021-03-24,CO,Colombia,24975,495,50882884,11445,74249,0,0
2020-11-17,CO,Colombia,28668,564,50882884,0,0,0,0
2020-08-04,CO,Colombia,35100,975,50882884,0,0,0,0
2020-10-03,CO,Colombia,25128,540,50882884,0,0,0,0
2020-12-20,CO,Colombia,24156,852,50882884,0,0,0,0
2020-12-16,CO,Colombia,42435,801,50882884,0,0,0,0
2020-07-30,CO,Colombia,27786,1152,50882884,0,0,0,0
2020-08-22,CO,Colombia,26811,837,50882884,0,0,0,0
2020-08-06,CO,Colombia,29871,1035,50882884,0,0,0,0
2020-08-07,CO,Colombia,31272,1056,50882884,0,0,0,0
2020-05-21,CO,Colombia,2199,93,50882884,0,0,0,0
2020-05-27,CO,Colombia,3513,123,50882884,0,0,0,0
2020-08-17,CO,Colombia,30351,906,50882884,0,0,0,0
2020-09-07,CO,Colombia,24714,735,50882884,0,0,0,0
2020-07-25,CO,Colombia,21912,912,50882884,0,0,0,0
2021-07-11,US,United States of America,64068,507,331002647,904993,409133,0,0
2021-01-17,US,United States of America,529469,5987,331002647,0,256403,0,0
2021-07-15,US,United States of America,106051,968,331002647,809953,594419,0,0
2021-03-30,US,United States of America,189928,2793,331002647,1614454,3054061,0,0
2020-12-22,US,United States of America,612928,9721,331002647,0,439851,0,400000000
2021-07-07,US,United States of America,77471,989,331002647,797944,463063,0,0
2021-01-01,US,United States of America,524506,7028,331002647,0,68117,0,0
2021-05-28,US,United States of America,69517,2118,331002647,2175769,1274616,0,0
2021-06-05,US,United States of America,32921,1572,331002647,1882901,891314,0,0
2021-06-27,US,United States of America,14634,234,331002647,2485151,513932,0,0
2020-10-10,US,United States of America,159542,1883,331002647,0,0,0,0
2021-05-20,US,United States of America,87919,1957,331002647,3311804,1919258,0,0
2021-01-11,US,United States of America,622186,5761,331002647,0,716765,0,0
2021-08-18,US,United States of America,478104,3322,331002647,826906,874634,0,0
2020-11-02,US,United States of America,268051,1654,331002647,0,0,0,0
2021-05-03,US,United States of America,130054,1279,331002647,6067292,1905203,0,0
2021-09-16,US,United States of America,626014,10534,331002647,1311903,609389,0,0
2021-06-26,US,United States of America,25158,499,331002647,1621579,605009,0,0
2021-08-05,US,United States of America,357157,1733,331002647,873281,1132148,0,0
2021-06-08,US,United States of America,43470,1086,331002647,2030357,826070,0,0
2021-03-05,US,United States of America,201232,6509,331002647,1803595,2006480,0,0
2020-11-06,US,United States of America,401147,3817,331002647,0,0,0,0
2020-10-08,US,United States of America,167950,2780,331002647,0,0,0,0
2020-12-07,US,United States of America,575075,4553,331002647,0,0,0,0
2021-04-01,US,United States of America,229182,2894,331002647,2955289,4488174,0,0
2021-01-08,US,United States of America,917891,11351,331002647,0,836475,0,0
2020-12-04,US,United States of America,697223,7502,331002647,0,0,0,0
2021-06-06,US,United States of America,28393,671,331002647,2463087,735051,0,0
2020-10-07,US,United States of America,160023,2718,331002647,0,0,0,0
2021-09-04,US,United States of America,239403,2822,331002647,1222061,676114,0,0
2021-04-21,US,United States of America,194402,2635,331002647,4442155,3515071,0,0
2020-10-02,US,United States of America,150630,2354,331002647,0,0,0,0
2020-10-19,US,United States of America,181501,1598,331002647,0,0,0,0
2021-09-10,US,United States of America,630704,7558,331002647,1343755,821688,0,0
2021-06-22,US,United States of America,36292,1160,331002647,1104998,615532,0,0
2021-01-21,US,United States of America,572555,12072,331002647,441532,2021212,0,0
2021-07-06,US,United States of America,81386,1027,331002647,903250,573564,0,0
2021-01-07,US,United States of America,857563,12393,331002647,0,855770,0,0
2021-03-01,US,United States of America,157277,3743,331002647,1371404,2121507,0,0
2020-11-11,US,United States of America,449792,4020,331002647,0,0,0,0
2021-02-06,US,United States of America,334053,8300,331002647,1575010,2134504,0,0
2021-07-20,US,United States of America,308238,873,331002647,0,371660,0,0
2021-08-13,US,United States of America,619865,2700,331002647,1193802,1142719,0,0
2021-08-02,US,United States of America,308757,1083,331002647,460845,812492,0,0
2021-09-09,US,United States of America,493245,6830,331002647,933023,633999,0,0
2021-02-26,US,United States of America,226925,6177,331002647,2109649,3483470,0,0
2021-03-11,US,United States of America,185981,4504,331002647,-31696858,3898621,0,0
2021-09-13,US,United States of America,668510,4600,331002647,0,320982,0,0
2021-05-21,US,United States of America,85174,2146,331002647,0,944767,0,0
2021-06-12,US,United States of America,28900,788,331002647,2940680,916099,0,0
2020-10-13,US,United States of America,150659,2326,331002647,0,0,0,0
2021-01-31,US,United States of America,341185,5914,331002647,773733,1395291,0,0
2021-04-26,US,United States of America,121096,1401,331002647,2225119,1933748,0,0
2021-08-06,US,United States of America,555213,2034,331002647,811073,1177314,0,0
2021-05-17,US,United States of America,80638,1232,331002647,-793489,538253,0,0
2021-08-01,US,United States of America,242221,858,331002647,893228,730623,0,0
2021-06-15,US,United States of America,34097,1142,331002647,2423647,795924,0,0
2021-03-04,US,United States of America,201685,5400,331002647,1671173,3128890,0,0
2020-10-16,US,United States of America,206150,2776,331002647,0,0,0,0
2020-10-05,US,United States of America,145869,1209,331002647,0,0,0,0
2021-01-10,US,United States of America,641409,6282,331002647,0,173874,0,0
2021-09-20,US,United States of America,600436,6103,331002647,1006053,391211,0,0
2021-08-24,US,United States of America,453016,5057,331002647,791403,775814,0,0
2021-02-18,US,United States of America,205226,7742,331002647,1326997,1548241,0,0
2020-11-23,US,United States of America,504937,3069,331002647,0,0,0,0
2021-02-22,US,United States of America,167786,4094,331002647,1145297,1136086,0,0
2021-03-14,US,United States of America,118703,1605,331002647,4904321,4460749,0,0
2021-02-27,US,United States of America,202984,5121,331002647,2160679,2394277,0,0
2020-11-12,US,United States of America,477094,4004,331002647,0,0,0,0
2021-02-10,US,United States of America,295235,10044,331002647,1222836,2091168,0,0
2020-12-30,US,United States of America,670271,11766,331002647,0,816231,0,0
2020-12-31,US,United States of America,755645,9960,331002647,0,409616,0,0
2021-05-13,US,United States of America,115157,2208,331002647,3862637,1591990,0,0
2021-03-02,US,United States of America,170807,4983,331002647,1390455,2484192,0,0
2021-03-28,US,United States of America,135415,1359,331002647,2893350,2587973,0,0
2021-05-06,US,United States of America,140362,2464,331002647,4584545,1680389,0,0
2021-08-04,US,United States of America,330593,1736,331002647,722712,1027581,0,0
2021-04-24,US,United States of America,159922,2246,331002647,3791687,2403464,0,0
2020-12-01,US,United States of America,572858,7722,331002647,0,0,0,30000000
2021-05-09,US,United States of America,72206,732,331002647,4722361,1001334,0,0
2021-03-15,US,United States of America,157820,2161,331002647,1735265,2763199,0,0
2021-05-24,US,United States of America,73385,1314,331002647,1737859,1224206,0,0
2021-08-22,US,United States of America,122316,449,331002647,1189073,656370,0,0
2020-12-28,US,United States of America,526982,5343,331002647,0,573597,0,0
2021-03-29,US,United States of America,202007,1833,331002647,2033247,2997924,0,0
2020-12-29,US,United States of America,613818,10729,331002647,0,696660,0,0
2021-06-19,US,United States of America,22865,443,331002647,1925250,674620,0,0
2020-11-13,US,United States of America,547679,4246,331002647,0,0,0,0
2020-11-24,US,United States of America,526404,6463,331002647,0,0,0,0
2021-05-02,US,United States of America,97373,954,331002647,0,327888,0,0
2020-11-14,US,United States of America,489623,3912,331002647,0,0,0,0
2021-04-11,US,United States of America,146876,877,331002647,4967614,3525552,0,0
2021-02-01,US,United States of America,376361,5330,331002647,535804,1546174,0,0
2021-06-25,US,United States of America,52154,1223,331002647,1023309,506843,0,0
2020-10-04,US,United States of America,107982,1138,331002647,0,0,0,0
2021-05-19,US,United States of America,87105,2012,331002647,2863813,1792356,0,0
2021-06-28,US,United States of America,47194,609,331002647,2153820,621500,0,0
2021-08-11,US,United States of America,442346,2105,331002647,883514,916450,0,0
2021-07-10,US,United States of America,23063,246,331002647,927328,503293,0,0
2021-05-10,US,United States of America,92787,1114,331002647,3709918,1189471,0,0
2021-06-02,US,United States of America,51636,1795,331002647,831418,742067,0,0
2021-06-23,US,United States of America,42863,1204,331002647,1042849,641573,0,0
2021-08-27,US,United States of America,515565,3150,331002647,1374748,1031439,0,0
2021-07-26,US,United States of America,214130,698,331002647,418589,698080,0,0
2021-08-29,US,United States of America,274679,1340,331002647,2494090,1137046,0,0
2020-12-11,US,United States of America,769328,8614,331002647,0,0,0,0
2021-06-01,US,United States of America,63979,1738,331002647,2281777,1279317,0,0
2021-08-03,US,United States of America,380837,1997,331002647,1135941,832332,0,0
2021-04-23,US,United States of America,188067,2555,331002647,3851637,2805353,0,0
2021-09-08,US,United States of America,560328,6352,331002647,1295793,780475,0,0
2020-10-09,US,United States of America,175496,2736,331002647,0,0,0,0
2021-06-09,US,United States of America,62697,1516,331002647,1553579,716515,0,0
2020-11-01,US,United States of America,360809,1367,331002647,0,0,0,0
2021-03-24,US,United States of America,219153,4107,331002647,1656897,3754792,0,0
2021-07-12,US,United States of America,83403,626,331002647,672475,503580,0,0
2021-03-03,US,United States of America,202992,6693,331002647,1587110,2832530,0,0
2021-07-03,US,United States of America,13818,267,331002647,2149540,636361,0,0
2020-12-06,US,United States of America,518566,3644,331002647,0,0,0,0
2021-02-23,US,United States of America,214438,6687,331002647,887507,1291672,0,0
2021-01-24,US,United States of America,423080,5706,331002647,367275,1347089,0,0
2021-08-09,US,United States of America,512240,2131,331002647,508275,863735,0,0
2021-01-16,US,United States of America,641434,10635,331002647,0,568618,0,0
2021-05-30,US,United States of America,23563,417,331002647,1937452,774943,0,0
2021-04-07,US,United States of America,227502,6028,331002647,2802605,4258905,0,0
2021-04-12,US,United States of America,198576,1463,331002647,6724134,5311296,0,0
2021-08-08,US,United States of America,107582,377,331002647,789710,748994,0,0
2021-06-29,US,United States of America,31657,1038,331002647,1241510,621548,0,0
2021-03-23,US,United States of America,175749,2832,331002647,1244048,3147370,0,0
2020-10-15,US,United States of America,193017,2585,331002647,0,0,0,0
2021-07-14,US,United States of America,112280,1038,331002647,1303710,570561,0,0
2020-12-16,US,United States of America,722930,10647,331002647,0,154943,0,0
2020-12-24,US,United States of America,614010,8639,331002647,0,191001,0,0
2021-09-07,US,United States of America,640194,6209,331002647,1959157,1013218,0,0
2021-03-08,US,United States of America,228295,2448,331002647,1609227,2597439,0,0
2021-07-02,US,United States of America,57740,875,331002647,1046861,614063,0,0
2020-12-20,US,United States of America,553253,4968,331002647,0,102992,0,0
2021-04-20,US,United States of America,181788,2478,331002647,0,1394057,0,0
2021-04-02,US,United States of America,205118,2594,331002647,3780830,4304876,0,0
2021-09-12,US,United States of America,256848,1769,331002647,1039201,480836,0,0
2021-02-25,US,United States of America,232390,8128,331002647,1816158,2239134,0,0
2020-10-18,US,United States of America,145759,1307,331002647,0,0,0,0
2021-09-19,US,United States of America,78497,462,331002647,983296,373225,0,0
2020-11-03,US,United States of America,313317,3916,331002647,0,0,0,0
2020-10-21,US,United States of America,193632,3381,331002647,0,0,0,0
2021-01-30,US,United States of America,442280,8553,331002647,935134,1904956,0,0
2020-12-25,US,United States of America,362205,4536,331002647,0,12365,0,0
2021-02-17,US,United States of America,215288,7519,331002647,898921,1505572,0,0
2020-11-22,US,United States of America,437262,2878,331002647,0,0,0,0
2021-08-25,US,United States of America,524543,4228,331002647,1143967,916941,0,0
2021-09-01,US,United States of America,632530,7121,331002647,1371513,904867,0,0
2021-03-19,US,United States of America,186639,4128,331002647,1897861,3947355,0,0
2021-04-15,US,United States of America,223527,2773,331002647,3621322,3643727,0,0
2020-11-28,US,United States of America,455050,3843,331002647,0,0,0,0
2020-10-24,US,United States of America,240640,2678,331002647,0,0,0,0
2020-12-05,US,United States of America,642585,6995,331002647,0,0,0,0
2020-12-19,US,United States of America,615985,7923,331002647,0,178315,0,0
2021-04-18,US,United States of America,136410,2041,331002647,3575262,2285391,0,0
2021-02-02,US,United States of America,351523,10434,331002647,269819,1361805,0,0
2021-04-03,US,United States of America,195599,2329,331002647,3737644,3728967,0,0
2020-11-18,US,United States of America,517458,5649,331002647,0,0,0,8000000
2021-07-01,US,United States of America,49289,780,331002647,2922638,948641,0,0
